date,TRDEBMc1,TRDEBMc2,TRDEBMc3,TRDEBMc4,TRDEBQc1,TRDEBQc2,TRDEBQc3,TRDEBQc4,TRDEBYc1,TRDEBYc2,TRDEBYc3,TRFRBMc1,TRFRBMc2,TRFRBMc3,TRFRBMc4,TRFRBQc1,TRFRBQc2,TRFRBQc3,TRFRBQc4,TRFRBYc1,TRFRBYc2,TRFRBYc3
2020-10-06,41.05,38.55,,,42.1,37.25,39.5,44.75,41.05,44.45,46.3,49.0,52.5,,,52.0,36.85,38.4,53.7,45.35,46.4,
2020-10-07,41.6,39.01,43.5,,42.55,37.75,40.2,45.4,41.4,44.9,46.5,49.65,52.6,,,52.85,37.2,39.0,,45.6,,
2020-10-08,41.35,38.85,43.4,,42.45,37.7,40.35,45.3,41.45,44.65,46.5,49.5,53.5,,59.5,54.0,,,,45.9,,
2020-10-09,40.5,38.3,42.9,43.5,41.55,37.4,39.8,44.5,40.75,44.0,46.05,48.4,51.4,58.2,,54.45,37.01,,53.5,45.2,,
2020-10-12,39.25,37.1,41.5,43.0,40.65,36.8,38.9,44.0,40.3,43.47,45.5,46.25,49.65,56.25,,52.15,,,,44.65,,
2020-10-13,39.15,36.75,,41.75,40.15,36.65,38.85,43.95,39.85,43.25,45.41,46.75,49.5,56.7,,52.0,36.25,37.65,52.55,44.5,45.55,
2020-10-14,39.9,37.6,,,40.8,36.85,39.25,44.25,40.4,43.8,45.5,47.75,50.35,56.5,,53.25,36.6,38.15,,44.5,45.7,
2020-10-15,39.6,37.21,41.0,41.75,40.4,36.25,38.95,43.4,39.9,43.05,45.1,47.0,49.6,56.0,,52.75,,37.4,52.0,44.5,,
2020-10-16,39.6,37.1,41.15,,40.4,,38.9,43.7,39.7,43.15,45.1,47.15,50.0,,,,,37.5,,44.65,45.4,
2020-10-19,39.43,37.0,,,40.5,36.35,38.6,43.2,40.0,43.4,45.0,45.7,48.0,55.5,55.5,51.6,36.0,,,44.2,45.3,
2020-10-20,39.2,36.8,40.7,41.5,40.0,36.1,38.55,43.1,39.45,42.9,44.7,45.55,47.0,,54.05,50.0,35.7,,,43.7,45.0,46.05
2020-10-21,38.4,36.25,39.9,,39.1,35.35,37.95,42.15,38.6,42.11,44.1,45.2,46.8,52.5,53.5,49.6,35.3,37.1,50.65,43.1,44.25,45.55
2020-10-22,39.35,37.15,40.19,40.95,39.7,35.75,37.9,41.95,39.25,42.05,44.05,47.75,49.75,54.0,53.25,51.5,,,,43.35,44.2,
2020-10-23,39.8,37.35,40.4,42.0,40.25,36.55,38.85,42.9,39.7,42.75,44.6,48.6,,,,51.0,,,52.0,44.3,45.05,
2020-10-26,38.0,35.9,40.5,,39.0,35.75,38.55,42.5,38.9,41.75,44.3,45.4,48.0,,,50.5,35.45,,,43.5,44.7,
2020-10-27,38.0,35.6,38.5,39.5,38.55,35.8,38.0,42.1,38.88,41.4,43.75,44.15,47.25,,,49.5,35.0,,,42.9,43.75,45.4
2020-10-28,36.1,33.85,37.2,38.25,36.95,34.65,37.3,41.3,37.6,41.1,43.0,41.6,44.1,,,47.75,34.75,,50.1,42.15,,
2020-10-29,36.7,33.8,36.85,,36.85,34.65,37.03,41.5,37.55,41.0,42.95,41.15,43.9,,,46.5,,36.0,,42.0,43.2,44.8
2020-10-30,36.1,32.7,36.35,,36.2,34.35,37.1,41.35,37.3,40.75,42.75,40.25,43.55,,,46.0,,,,41.65,43.2,44.85
2020-11-02,32.35,35.3,37.25,34.8,36.1,34.2,37.15,41.1,37.25,40.55,42.85,41.4,,,,45.5,,36.15,,41.25,,
2020-11-03,32.85,36.0,38.6,35.6,36.9,34.8,37.8,41.8,37.9,41.0,43.4,42.35,45.65,,,45.6,34.15,36.55,,41.85,43.25,
2020-11-04,33.5,36.5,38.9,35.6,37.37,34.45,38.32,41.85,38.55,41.95,43.75,42.4,,,,,,36.7,,41.6,43.5,45.75
2020-11-05,33.6,37.6,40.4,37.25,38.75,35.75,39.0,42.8,39.05,42.65,44.6,42.95,,52.5,,47.95,,37.85,,42.9,44.6,46.5
2020-11-06,32.7,37.55,40.95,36.95,38.35,35.6,38.5,42.6,38.65,42.1,44.35,41.4,,,42.5,47.4,,37.6,,42.85,,46.55
2020-11-09,31.95,37.8,41.45,37.75,38.65,36.3,39.15,43.55,39.25,42.9,45.15,40.25,,,,46.6,,38.15,,43.1,45.35,
2020-11-10,32.05,37.05,40.45,37.25,38.2,35.7,39.05,43.3,39.25,43.1,45.25,40.7,,,,46.55,35.35,,51.4,42.6,45.55,47.3
2020-11-11,32.25,37.0,40.7,38.0,38.2,35.9,39.69,43.4,39.1,43.25,45.7,41.5,47.1,,,,36.05,38.5,,43.2,45.6,
2020-11-12,32.1,36.45,40.4,37.2,37.85,35.4,38.95,43.1,38.9,43.2,45.35,40.7,46.35,,,46.3,35.0,37.85,51.0,42.4,45.25,
2020-11-13,32.9,36.95,40.8,37.4,38.25,35.7,39.25,43.3,39.2,43.3,45.55,41.0,,,,,,,,42.95,45.5,
2020-11-16,34.4,37.65,41.65,38.6,39.25,36.65,40.3,44.45,40.25,44.1,46.3,43.3,,,44.4,48.25,36.0,39.0,51.85,43.82,46.2,
2020-11-17,33.05,36.5,41.2,38.0,38.35,36.35,40.0,43.8,39.35,43.55,45.9,41.5,47.0,52.1,43.9,48.25,35.6,38.7,,43.3,45.5,47.75
2020-11-18,32.5,36.75,41.05,37.75,38.3,36.2,39.7,44.05,39.45,43.7,45.95,40.75,46.2,,,47.05,35.75,38.65,52.0,43.4,45.75,47.75
2020-11-19,31.8,35.5,40.0,36.3,37.05,35.2,38.85,43.25,38.55,42.8,45.05,39.75,,,42.9,46.1,,,,42.4,44.75,
2020-11-20,31.1,34.7,38.7,35.7,36.35,35.15,38.7,43.0,38.4,42.6,44.9,39.2,44.0,50.5,42.25,45.75,,,,42.1,44.45,
2020-11-23,34.85,37.2,40.1,37.0,38.2,36.05,39.65,43.9,39.55,43.35,45.55,43.25,46.75,52.75,44.05,48.0,,38.7,,43.25,,47.3
2020-11-24,35.0,38.15,40.6,37.4,38.3,36.65,40.25,44.15,40.05,43.7,45.6,42.35,47.35,53.75,44.8,48.45,,39.1,,,,47.0
2020-11-25,36.8,39.5,41.4,38.25,39.7,37.35,40.95,45.0,40.5,44.15,46.1,44.15,48.75,54.5,,50.0,36.85,,52.1,44.7,45.85,
2020-11-26,39.35,41.0,43.0,39.0,40.6,37.5,40.6,44.75,40.85,44.35,46.05,46.0,49.8,57.15,46.5,50.8,,,,44.75,46.0,47.2
2020-11-27,40.1,41.8,43.55,39.25,41.7,37.95,40.93,45.1,41.55,44.85,46.35,46.85,51.0,,,51.95,37.65,39.75,52.5,45.3,46.5,
2020-11-30,45.55,45.25,46.35,40.9,44.15,38.85,41.65,45.9,42.6,45.8,47.0,51.5,55.0,,48.25,54.2,,40.5,53.4,46.5,47.4,47.9
2020-12-01,43.5,47.55,40.85,,43.2,38.5,41.3,45.85,42.2,45.8,46.85,53.0,,,,54.0,,,,46.1,47.75,47.9
2020-12-02,44.15,46.2,41.05,38.5,43.7,38.8,41.95,46.6,42.75,46.5,47.4,51.5,,46.35,,51.85,38.25,40.6,53.7,46.45,,
2020-12-03,43.05,45.45,40.6,38.25,42.7,38.35,41.1,45.8,41.8,45.9,47.05,51.5,,45.5,,51.85,38.6,,53.75,46.05,48.0,
2020-12-04,46.45,47.45,41.4,38.5,44.7,39.25,42.0,46.7,43.2,47.05,47.65,56.4,,,,53.6,,,54.1,46.95,48.5,
2020-12-07,45.3,46.95,40.95,38.5,44.5,39.1,42.0,46.5,42.8,47.1,47.6,55.6,,,,53.0,39.0,41.0,54.15,46.7,48.4,
2020-12-08,43.75,46.2,41.6,38.75,43.65,39.1,42.05,46.9,43.1,47.0,47.8,53.8,,,,52.45,39.05,41.15,54.25,46.7,48.25,48.4
2020-12-09,44.15,46.6,42.2,39.0,44.25,39.5,42.5,47.3,43.4,47.3,48.1,54.1,,,,52.35,39.5,42.0,,47.2,48.3,
2020-12-10,46.1,47.93,43.5,39.85,45.85,40.8,43.65,48.2,44.75,47.95,48.55,55.45,,,,,,42.65,,47.5,48.75,49.0
2020-12-11,45.55,47.5,43.65,40.0,45.55,40.85,43.75,48.4,44.65,48.0,48.45,53.8,57.0,,,52.95,40.3,42.9,,48.1,48.85,
2020-12-14,46.8,49.4,45.6,,47.1,41.9,44.65,49.4,45.75,48.6,49.1,55.55,,,,54.8,42.1,44.35,,49.5,50.1,
2020-12-15,49.0,50.7,46.5,,48.7,42.85,45.35,50.15,46.75,49.3,49.75,58.5,,,,56.4,42.5,44.7,,50.1,50.45,50.1
2020-12-16,47.85,49.2,44.75,42.7,47.35,41.7,44.35,49.35,45.6,48.45,48.75,57.15,,49.0,,56.1,41.55,43.6,56.9,49.25,50.2,50.0
2020-12-17,46.45,47.7,43.9,40.9,46.24,41.25,44.15,48.95,45.1,48.05,48.75,56.5,58.5,48.5,,54.65,41.05,43.05,,48.85,49.6,
2020-12-18,45.5,46.9,43.35,40.25,45.3,40.85,43.55,48.35,44.75,47.7,48.15,55.5,,,,53.7,40.4,42.5,,48.1,48.8,
2020-12-21,49.6,49.0,43.85,40.7,47.55,41.15,43.7,48.6,45.4,48.15,48.55,59.25,60.25,,,56.17,,43.15,,,,
2020-12-22,52.0,51.0,45.5,,49.4,42.5,45.15,50.0,46.75,48.85,49.4,61.9,63.0,,,58.25,42.6,,57.15,,,
2020-12-23,53.6,51.0,46.15,43.15,50.2,43.1,45.75,50.25,47.44,49.45,49.8,62.8,,,,,43.0,,58.0,,50.45,
2020-12-24,53.1,,,,,43.2,45.9,,47.5,49.55,,,,,,,,,,,,
2020-12-28,59.55,54.7,47.7,44.9,53.75,44.85,47.13,51.75,49.35,50.55,51.1,70.0,67.5,,,65.15,,,,53.1,,
2020-12-29,55.7,53.35,46.75,,51.65,43.7,46.2,50.95,48.3,50.05,50.3,63.75,66.0,50.0,,,,,,52.25,,51.35
2020-12-30,54.35,53.2,47.0,44.3,51.4,43.7,46.25,50.55,47.8,49.6,50.1,63.45,,,,61.0,44.0,45.6,,,,
2020-12-31,54.9,54.3,47.0,,,43.8,,50.75,,50.05,50.2,,66.25,,,,,,,,,
2021-01-04,52.25,47.75,44.75,,44.75,47.5,51.75,,50.75,51.15,50.45,64.0,53.0,,,45.35,47.15,,,52.6,,
2021-01-05,48.15,45.55,43.0,,42.9,45.85,50.35,53.3,49.65,50.0,49.5,59.05,51.25,,,44.0,45.25,57.9,,51.5,51.1,
2021-01-06,49.25,45.55,42.8,,43.0,45.7,50.55,,49.9,50.15,49.5,59.6,,,,43.35,,58.1,,51.3,,
2021-01-07,53.5,48.75,44.4,42.55,44.85,47.6,51.9,54.0,50.7,51.0,49.75,65.8,,,,,46.5,,,52.05,,
2021-01-08,55.0,49.75,45.5,42.7,45.45,47.65,52.15,54.35,51.35,51.25,49.8,66.6,54.7,,,45.75,47.0,,61.8,52.3,,
2021-01-11,57.6,51.25,46.25,43.5,46.1,48.55,52.25,54.25,51.0,51.1,49.4,66.5,56.2,,,46.5,47.3,59.8,,52.4,51.05,49.85
2021-01-12,63.0,56.25,48.7,44.35,47.1,49.65,53.4,56.6,51.6,51.0,49.1,74.9,60.1,,,47.25,48.4,60.9,,53.0,51.1,
2021-01-13,57.95,52.15,45.65,43.5,45.6,48.05,52.25,54.0,50.55,49.6,48.3,66.5,55.8,48.75,,45.7,46.7,60.25,,51.9,,
2021-01-14,54.8,51.0,45.5,,44.85,47.45,51.6,54.05,50.25,49.4,47.65,65.25,55.25,,,45.25,47.0,59.5,,51.75,,
2021-01-15,52.4,48.4,44.35,40.75,42.8,45.85,50.0,52.65,48.4,47.75,47.15,61.25,53.75,,,43.25,44.8,,60.0,50.85,47.85,
2021-01-18,49.85,46.4,42.5,,41.8,44.75,49.5,52.0,48.35,47.65,46.6,57.5,51.25,,,42.25,44.1,57.35,59.75,49.95,,
2021-01-19,53.15,48.5,44.25,41.25,43.4,46.35,51.1,53.5,50.05,49.15,47.45,61.25,53.8,,,43.7,45.35,,60.75,51.25,48.6,47.3
2021-01-20,51.7,47.85,43.9,41.55,43.35,46.75,51.1,53.6,49.9,49.1,47.55,59.75,53.3,,,43.95,45.5,,,51.55,,
2021-01-21,52.9,48.8,44.75,41.0,44.25,47.25,51.7,54.0,50.9,50.0,48.25,60.0,53.75,,,44.35,46.0,59.5,61.5,51.9,49.45,48.0
2021-01-22,55.8,50.5,45.5,42.1,44.85,47.5,51.8,54.75,51.0,49.95,48.15,63.25,55.5,,,,46.25,,,52.25,,
2021-01-25,53.9,48.5,44.5,41.65,43.3,46.15,50.7,53.6,49.65,49.55,47.85,60.35,53.75,,,44.5,45.25,,,51.35,49.75,48.05
2021-01-26,52.8,47.4,43.15,,43.3,46.25,50.15,53.1,49.65,49.0,47.15,56.6,51.4,,,43.0,44.75,58.25,,50.55,48.95,
2021-01-27,52.2,47.5,42.9,41.0,43.5,45.75,50.55,52.9,49.8,49.0,47.0,57.3,51.0,,,43.25,44.4,,,50.65,48.75,46.95
2021-01-28,56.0,49.75,45.0,42.75,44.7,47.1,51.4,54.0,50.45,49.65,47.75,60.6,53.8,46.25,,44.15,45.6,,,51.3,49.5,
2021-01-29,54.2,48.75,44.05,42.25,43.45,46.3,51.0,,49.5,49.1,47.5,59.55,52.6,,,44.3,45.6,,,51.45,,
2021-02-01,45.45,42.8,40.4,,42.35,45.5,50.3,53.25,48.9,48.45,46.85,48.85,,,,42.3,44.5,,,50.75,,
2021-02-02,46.6,43.85,41.75,44.35,43.75,46.65,51.6,54.15,50.5,49.65,47.7,49.9,45.2,,,42.85,44.95,59.0,,51.65,48.7,
2021-02-03,47.35,45.35,43.0,46.7,45.2,48.35,53.0,55.5,51.85,51.45,49.2,50.0,45.8,,,44.3,46.65,60.0,,52.5,50.85,
2021-02-04,47.9,45.8,43.95,47.2,45.6,48.6,53.0,55.75,52.15,51.6,49.85,51.6,,,,45.15,47.3,,,53.05,,
2021-02-05,49.6,46.7,45.5,48.85,46.8,49.75,54.35,57.15,53.0,52.75,50.4,53.1,47.65,,,46.3,48.65,,,54.0,48.7,
2021-02-08,51.75,47.9,45.95,49.45,47.65,50.5,55.2,57.8,54.0,53.65,51.1,55.05,48.5,,,47.1,,63.0,,54.75,,
2021-02-09,51.4,47.7,45.4,48.95,47.35,50.2,54.9,57.5,53.35,53.3,50.9,54.2,47.9,,,46.25,48.75,,,54.2,52.6,48.6
2021-02-10,50.65,47.4,45.78,49.1,47.25,50.2,54.8,58.0,53.5,53.35,50.95,53.8,47.6,,,46.85,49.05,,,54.7,52.7,
2021-02-11,49.4,46.65,45.0,48.25,46.75,49.5,54.4,57.65,52.0,52.95,50.35,52.25,47.25,,,45.85,47.95,,,53.5,52.2,
2021-02-12,49.35,47.0,,,47.15,49.55,54.25,56.7,53.05,52.5,49.5,51.85,46.85,,,46.0,47.5,,,52.9,50.6,
2021-02-15,47.05,45.72,44.55,48.25,45.75,48.8,54.05,57.19,52.45,52.5,50.0,48.8,46.55,,,45.0,47.2,61.7,,54.0,,
2021-02-16,46.9,45.2,43.9,47.4,45.5,48.55,53.7,56.6,52.25,53.15,50.05,48.2,44.85,42.5,46.5,45.1,,61.15,,53.55,51.0,48.5
2021-02-17,46.2,44.4,43.7,47.1,44.8,48.05,53.65,56.9,51.9,52.45,49.7,47.75,44.0,,46.1,43.5,46.0,61.2,63.4,52.9,51.25,
2021-02-18,47.55,45.15,43.75,47.45,45.6,48.45,53.95,56.6,52.7,52.5,49.75,48.8,44.15,41.75,45.5,43.85,46.5,61.45,63.5,53.4,,
2021-02-19,45.9,44.4,43.5,46.8,44.6,47.8,53.3,56.7,51.7,52.05,49.5,47.7,44.1,,,43.65,46.0,61.75,63.25,53.0,50.8,
2021-02-22,45.0,43.95,,45.4,44.2,47.25,52.8,55.5,51.8,52.25,49.05,46.0,42.9,,44.25,42.4,,60.6,,52.6,,47.5
2021-02-23,45.4,44.15,43.0,46.1,44.7,48.15,53.5,56.45,52.5,52.65,50.0,46.75,43.0,,44.35,42.7,45.5,60.7,63.25,53.5,51.0,48.0
2021-02-24,45.03,44.2,43.25,46.4,44.9,48.35,54.2,56.85,53.15,53.55,50.6,46.2,43.0,,,43.5,45.9,61.05,,54.15,51.6,
2021-02-25,44.55,43.3,43.05,46.65,44.1,48.1,54.15,57.05,52.65,53.6,50.85,46.85,43.3,,,,46.4,61.35,64.5,54.0,52.15,
2021-02-26,44.55,42.53,42.1,45.75,43.4,47.35,53.0,56.3,52.0,52.8,50.3,45.8,42.25,,43.9,42.05,,60.95,,53.25,51.6,48.0
2021-03-01,42.53,41.9,46.1,,43.5,47.9,,56.5,52.3,53.35,50.55,42.1,,44.25,,42.0,45.95,,63.45,53.75,,
2021-03-02,42.85,41.95,46.25,,43.7,48.1,53.8,56.7,52.7,53.5,50.65,42.65,,,,41.95,45.7,61.1,,,,
2021-03-03,42.0,41.25,44.95,,42.85,47.35,53.35,56.35,52.0,53.05,50.05,42.4,39.6,43.8,,41.8,45.7,60.45,,53.1,51.4,48.05
2021-03-04,42.65,41.9,45.85,,43.5,48.05,53.4,56.6,52.55,53.2,50.35,43.05,40.0,,,41.65,45.8,,,53.25,51.75,48.25
2021-03-05,43.9,43.0,46.35,46.0,44.5,49.2,54.4,57.4,53.35,53.9,50.5,44.35,41.4,43.7,,43.75,46.9,60.8,63.5,53.5,51.75,48.5
2021-03-08,43.85,43.3,47.0,,44.75,49.4,54.25,57.55,53.7,54.05,51.45,44.35,41.55,45.6,,44.05,,,,54.55,,
2021-03-09,46.6,45.05,48.11,,47.1,51.45,55.95,58.6,54.7,55.1,52.3,46.7,44.1,,,46.5,49.0,63.45,65.3,55.15,53.2,
2021-03-10,47.0,46.5,49.55,,47.8,52.25,57.1,59.85,55.5,55.55,53.1,47.95,45.4,,,46.9,50.7,63.9,66.5,56.35,53.64,
2021-03-11,47.45,47.1,50.6,,48.2,53.1,57.7,60.6,55.65,55.85,53.2,49.1,46.1,,,46.95,51.5,65.1,,56.5,53.85,50.3
2021-03-12,48.5,47.65,50.65,51.75,49.2,54.05,58.7,61.35,56.15,55.9,53.2,49.55,46.5,49.1,,47.75,51.8,,,57.15,,50.25
2021-03-15,47.77,47.15,50.48,,48.45,53.6,58.3,61.0,55.7,55.75,53.0,49.15,46.55,50.1,,,52.9,,68.9,56.6,53.8,
2021-03-16,46.7,46.15,49.55,51.25,47.3,52.5,57.55,60.6,55.1,55.25,52.65,48.0,45.3,,,47.3,51.25,65.0,67.4,56.1,,
2021-03-17,48.5,47.45,50.5,,48.9,53.65,58.55,60.95,56.6,56.3,53.25,49.4,45.95,49.0,,47.4,51.6,,,56.35,53.5,
2021-03-18,47.75,46.95,50.0,,48.0,52.9,58.2,61.25,55.85,55.75,52.95,48.75,46.55,49.0,,47.95,52.7,63.45,,56.9,53.8,
2021-03-19,46.9,46.15,49.4,,47.55,52.65,57.25,60.5,55.7,55.4,52.4,47.75,45.6,,,47.0,51.5,65.25,,55.85,,
2021-03-22,48.7,48.0,51.0,52.6,49.35,54.1,58.35,61.5,57.0,56.5,53.5,49.15,46.8,49.5,,47.85,52.4,66.25,68.0,57.05,53.5,
2021-03-23,48.75,48.0,50.6,,49.12,53.5,58.1,61.05,56.5,56.1,52.8,49.2,46.6,48.0,,48.05,51.8,65.5,67.8,,53.7,
2021-03-24,48.4,48.05,50.35,,49.1,53.8,58.25,61.0,56.2,55.45,52.6,49.1,46.8,48.55,,48.15,52.4,65.5,,56.3,53.3,50.0
2021-03-25,48.05,47.15,50.0,52.0,48.85,53.25,57.55,60.6,55.4,55.1,52.26,49.1,46.76,,,48.05,51.7,65.15,67.1,55.35,52.75,50.0
2021-03-26,49.5,48.45,,,49.7,54.4,58.6,61.25,56.3,55.7,52.7,50.45,47.45,49.4,,48.95,52.55,65.7,67.35,56.2,,
2021-03-29,48.5,47.75,50.85,,49.05,54.0,58.35,61.25,56.1,55.65,52.7,49.45,47.1,49.2,,48.5,52.3,,66.9,56.15,53.3,
2021-03-30,48.6,48.2,51.35,,49.19,54.5,58.8,61.5,56.55,55.85,52.85,49.4,47.15,,,48.5,52.65,,,56.2,53.7,
2021-03-31,48.45,48.6,51.85,,,55.1,59.25,62.15,56.8,56.25,53.25,49.75,47.5,50.0,,,53.4,66.75,67.55,56.35,,
2021-04-01,48.7,52.1,,,55.25,59.6,,51.25,56.9,56.4,53.75,48.2,49.85,,,53.9,67.0,,,56.55,53.65,
2021-04-06,49.85,53.3,55.15,53.9,56.7,61.05,63.75,52.6,58.26,57.3,54.4,49.55,,,,55.2,,,,57.5,54.0,
2021-04-07,49.2,52.75,54.55,53.55,56.1,60.6,63.3,52.4,57.75,56.9,54.15,49.25,51.05,,,54.6,68.1,68.45,,56.9,54.05,
2021-04-08,49.0,52.7,,,55.55,59.9,63.05,51.75,57.05,56.5,53.8,49.0,51.1,,,,67.75,68.35,46.6,56.25,53.65,50.75
2021-04-09,49.8,53.0,54.7,,55.5,59.85,62.9,51.5,57.05,56.35,53.75,49.95,,,,54.25,67.75,67.95,,55.95,53.5,
2021-04-12,51.8,54.55,55.0,,57.0,61.05,63.5,52.25,57.45,56.95,54.45,52.55,52.5,,,56.0,68.55,68.35,46.35,56.4,53.7,
2021-04-13,51.3,54.4,55.7,,56.6,60.85,63.5,52.35,57.05,56.5,54.25,52.2,53.55,,,56.0,68.7,68.85,46.8,55.75,53.7,51.15
2021-04-14,51.75,55.0,55.75,,56.75,60.75,63.2,51.5,56.75,55.95,53.9,52.35,53.85,54.75,,55.7,68.55,68.1,,55.15,53.1,
2021-04-15,53.4,55.9,56.9,,57.95,61.65,64.0,51.85,57.35,56.75,54.3,54.0,,,,57.1,68.9,,,56.5,,51.5
2021-04-16,53.65,56.5,57.7,56.5,58.55,62.8,64.9,52.2,57.6,56.7,54.74,55.2,56.0,,,57.7,70.35,,,57.05,54.15,51.65
2021-04-19,53.5,56.6,58.17,,58.45,62.85,65.1,51.7,57.25,56.4,54.55,54.65,55.7,,,,70.5,,,57.2,53.9,51.8
2021-04-20,53.35,56.7,57.35,56.15,58.4,62.8,64.65,52.0,57.6,56.65,54.5,54.5,55.95,,,57.6,70.8,71.0,,57.25,53.7,
2021-04-21,53.9,57.25,58.3,56.4,59.25,62.8,65.3,52.2,58.45,57.25,55.05,54.8,56.35,,53.4,58.25,71.5,71.0,47.45,57.25,53.9,
2021-04-22,55.0,58.2,59.8,58.5,60.0,64.25,66.75,53.1,59.05,57.6,55.5,56.35,58.15,58.9,54.25,59.55,72.95,73.15,48.25,58.6,54.5,
2021-04-23,53.35,57.1,58.15,,58.3,63.3,65.5,,58.3,57.1,55.1,54.9,56.5,,,58.65,71.6,,,57.85,53.95,
2021-04-26,53.5,56.85,58.75,,58.75,63.2,66.0,,58.2,57.05,54.75,55.4,57.1,59.5,53.4,58.3,71.6,,,58.1,54.2,
2021-04-27,54.4,58.05,59.85,57.1,60.35,64.65,66.6,52.25,58.85,57.4,55.0,56.3,57.75,59.8,53.3,59.9,73.35,,,58.85,,
2021-04-28,53.75,58.65,60.95,,61.0,65.15,67.55,52.6,59.05,57.5,55.0,56.15,58.8,,,60.8,74.0,74.3,,59.05,54.45,
2021-04-29,54.3,59.7,61.4,,61.75,66.2,67.8,53.0,59.5,57.9,55.35,56.5,59.95,61.25,,61.2,74.65,,,59.6,54.75,
2021-04-30,54.8,60.75,63.25,,63.1,67.5,69.48,53.6,60.4,58.35,55.85,57.1,60.6,,,63.0,,,,60.5,55.0,
2021-05-03,61.2,64.0,,65.25,64.0,68.7,70.65,54.0,61.15,58.85,56.4,60.5,,,,63.75,78.0,,,61.3,55.75,
2021-05-04,60.1,63.1,61.9,65.0,62.9,68.05,70.1,53.5,60.05,58.2,56.1,60.5,63.6,58.2,67.5,63.2,76.85,78.1,,60.55,55.7,53.45
2021-05-05,61.65,64.0,62.0,65.0,64.3,68.85,70.95,53.8,61.05,58.8,56.5,60.95,63.65,58.25,68.1,63.7,77.7,78.55,49.5,61.35,56.05,
2021-05-06,62.75,66.15,64.0,66.5,65.15,69.7,72.0,,62.2,59.9,57.9,62.25,66.25,59.25,69.2,64.65,79.3,,,62.9,57.25,
2021-05-07,62.7,64.7,63.25,67.0,65.1,69.7,71.9,54.6,63.1,60.9,57.9,62.55,,,,64.45,78.75,,,63.6,57.45,
2021-05-10,64.1,66.75,65.25,68.25,66.6,71.85,74.55,57.2,64.4,62.2,59.95,62.85,66.25,61.25,70.65,66.05,81.2,,,64.9,,
2021-05-11,65.35,68.15,66.0,68.9,68.35,73.6,75.5,58.15,66.2,62.95,60.75,62.95,65.95,,70.75,66.85,82.0,,,65.75,,
2021-05-12,67.0,69.35,68.2,71.4,70.25,75.4,77.7,60.45,67.8,64.5,62.0,65.45,68.3,,,68.7,84.3,86.65,,68.3,61.75,
2021-05-13,66.45,68.6,,,68.95,74.4,76.5,,66.65,63.65,61.0,65.3,66.85,,,67.0,82.15,,,66.15,,
2021-05-14,68.2,70.95,68.85,72.0,70.65,75.9,78.0,61.35,68.5,64.9,62.25,66.4,69.65,,,69.6,84.5,86.05,56.75,69.1,,
2021-05-17,66.5,70.7,68.9,71.95,69.7,74.7,78.0,,67.65,64.35,62.15,65.35,69.1,65.4,,68.75,,86.5,,68.4,62.0,59.9
2021-05-18,63.75,67.91,66.4,67.75,66.55,72.1,75.5,59.35,65.0,61.8,60.0,63.3,66.85,,,66.5,82.15,84.6,,66.1,61.0,58.7
2021-05-19,59.35,63.1,61.9,64.7,61.8,67.54,69.43,56.0,60.55,58.15,56.4,60.0,65.0,,,61.85,77.5,79.4,52.1,61.4,56.8,
2021-05-20,63.85,66.85,62.5,65.25,65.35,70.55,72.95,56.0,64.0,61.1,59.3,61.9,63.9,,,65.25,77.75,79.3,,63.0,59.0,
2021-05-21,63.35,66.45,65.55,68.0,65.25,72.35,74.3,57.55,63.25,60.4,58.9,62.4,66.85,61.5,,64.8,,,,64.0,58.7,58.0
2021-05-24,64.0,67.0,,,66.0,71.2,73.55,,64.1,61.05,58.4,62.4,66.25,,,,,,,,,
2021-05-25,65.7,68.95,65.5,69.5,68.7,73.75,75.1,58.5,65.5,62.1,60.1,64.4,67.9,,70.75,66.65,81.8,,,65.45,59.25,
2021-05-26,66.3,70.1,68.25,71.0,68.2,73.5,75.5,58.9,65.2,61.55,60.25,65.65,70.1,,,69.3,84.5,,,66.15,59.4,
2021-05-27,65.55,69.05,65.8,68.5,66.75,72.25,73.75,57.65,63.4,60.2,57.85,64.5,68.0,64.0,70.3,67.5,80.85,,,64.1,57.75,
2021-05-28,64.9,67.4,65.75,67.1,67.3,71.0,73.15,,63.35,60.35,57.95,62.96,68.25,,,66.2,80.4,81.5,,64.5,57.6,
2021-05-31,64.2,67.5,,67.8,67.0,71.2,73.5,56.5,63.4,59.85,57.85,63.15,,,,,,,,,,
2021-06-01,68.75,67.95,69.7,,68.1,72.85,75.15,57.8,63.95,60.45,58.75,68.75,65.75,71.75,,69.1,83.1,83.85,,65.35,58.3,
2021-06-02,68.05,66.9,68.65,,67.75,71.85,74.15,56.2,63.4,59.9,57.8,67.95,,70.75,,67.65,82.15,82.7,,63.75,,
2021-06-03,67.65,67.0,68.6,,67.5,71.7,73.8,55.75,62.5,58.9,57.0,67.75,,,,67.5,82.0,,51.75,63.45,,
2021-06-04,67.65,66.85,68.0,,67.2,71.6,73.9,55.25,62.5,59.1,57.65,68.28,64.1,71.0,,67.4,82.0,82.2,,63.05,,
2021-06-07,70.0,68.1,70.25,70.0,69.3,73.05,74.9,56.7,64.2,60.5,57.8,69.75,66.0,71.9,,69.1,83.3,83.6,,64.0,58.1,57.5
